Paese,Data,ID_Ordine,Sku,Quantita,Categoria,Ambito,Titolo,Prezzo_unitario,Prezzo_tot,Mese
Germany,2025-10-05 15:39:13,1000476,9D9S0UT,1,Monitors,Business,HP Serie 5 Pro - 527pq - 27 Zoll; QHD,264.0,264.0,Ottobre
Germany,2025-10-05 16:07:17,1000445,A12Q9EA,1,Desktops,Home,"HP 27-cr1770ng - 68,6 cm (27"") All-in-One",1099.0,1099.0,Ottobre
Germany,2025-10-05 16:34:48,1000385,A2BN4EA,1,Laptops,Home,HP Envy x360 2-in-1 Laptop 14-fa0750ng,999.01,999.01,Ottobre
Germany,2025-10-05 19:17:15,1000459,CP9G3EA,1,Desktops,Business,HP Pro 400 Mini G9,1546.52,1546.52,Ottobre
Germany,2025-10-06 06:08:52,1000546,BM9T7EA,1,Laptops,Home,HP OmniBook 7 17-dc0780ng,1599.0,1599.0,Ottobre
Germany,2025-10-06 07:42:08,1000540,A40MKET,1,Desktops,Business,HP Z2 Tower G1i Workstation,2209.0,2209.0,Ottobre
Germany,2025-10-06 09:13:41,1000542,B8SY7EA,2,Desktops,Home,OMEN 16L Gaming Desktop TG03-0750ng PC,1249.0,2498.0,Ottobre
Germany,2025-10-06 11:39:46,1000456,BU9S2EA,1,Laptops,Home,HP Laptop 17-cn4751ng,698.99,698.99,Ottobre
Germany,2025-10-06 15:38:05,1000488,BF9T5EA,1,Laptops,Home,HP OmniBook X Flip 16-as0772ng,1499.0,1499.0,Ottobre
Germany,2025-10-07 09:58:20,1000479,BF9S2EA,1,Laptops,Home,HP OmniBook X Flip 14-fk0773ng,1399.0,1399.0,Ottobre
Germany,2025-10-07 10:52:03,1000515,BU9S0EA,1,Laptops,Home,HP Laptop 17-cn3730ng,849.01,849.01,Ottobre
Germany,2025-10-07 11:08:39,1000435,CB4M0EA,1,Laptops,Business,"HP ProBook 4 G1a 16""",985.8,985.8,Ottobre
Germany,2025-10-07 21:07:00,1000412,891G6EA,1,Desktops,Home,"HP 27-cr0702ng - 68,6 cm (27"") All-in-One (2023)",1099.0,1099.0,Ottobre
Germany,2025-10-07 21:07:00,1000412,BF9T4EA,1,Laptops,Home,HP OmniBook X Flip 16-as0750ng,1099.0,1099.0,Ottobre
Germany,2025-10-07 21:29:04,1000451,AD3G8ET,1,Laptops,Business,"HP EliteBook 8 G1i 14""",1429.0,1429.0,Ottobre
Germany,2025-10-07 22:08:04,1000522,AD2N5ET,1,Laptops,Business,"HP ProBook 4 G1i 14""",1159.0,1159.0,Ottobre
Germany,2025-10-07 22:58:13,1000490,C68WNEA,1,Laptops,Home,OMEN 14-fb1770ng,1798.99,1798.99,Ottobre
Germany,2025-10-08 00:51:43,1000489,BF9T4EA,1,Laptops,Home,HP OmniBook X Flip 16-as0750ng,1099.0,1099.0,Ottobre
Germany,2025-10-08 03:04:02,1000378,AD3J4ET,3,Laptops,Business,"HP EliteBook 6 G1a 14""",1365.0,4095.0,Ottobre
Germany,2025-10-08 10:36:50,1000477,937G5EA,1,Desktops,Business,HP ProOne 440 G9 All-in-One-PC,1315.9,1315.9,Ottobre
Germany,2025-10-08 15:45:28,1000485,BK2Y9EA,1,Laptops,Home,HP OmniBook 5 Flip 14-fp0750ng,849.01,849.01,Ottobre
Germany,2025-10-09 01:41:35,1000478,BH3S5EA,2,Laptops,Home,HP OmniBook 5 16-ag1750ng,899.0,1798.0,Ottobre
Germany,2025-10-09 03:45:52,1000528,C92Q2ET,1,Laptops,Business,"ZBook X G1i 16"" Workstation",3363.26,3363.26,Ottobre
Germany,2025-10-09 07:06:17,1000506,780F9E9,1,Monitors,Home,OMEN 27 - 27 Zoll; FHD; 165 Hz,229.0,229.0,Ottobre
Germany,2025-10-09 11:18:20,1000508,9H7M6ET,1,Desktops,Business,HP ProDesk 4 G1i,1099.0,1099.0,Ottobre
Germany,2025-10-09 12:05:42,1000416,A26QREA,1,Laptops,Business,HP Elite x360 1040 14 Zoll G11 2-in-1,1888.99,1888.99,Ottobre
Germany,2025-10-09 15:53:50,1000389,BF9T5EA,1,Laptops,Home,HP OmniBook X Flip 16-as0772ng,1499.0,1499.0,Ottobre
Germany,2025-10-09 17:55:07,1000576,B2BD4EA,1,Desktops,Home,HP All-in-One 27-cr0775ng PC,899.0,899.0,Ottobre
Germany,2025-10-09 20:32:24,1000461,BU9Q9EA,1,Laptops,Home,HP Laptop 15-fc0770ng,698.99,698.99,Ottobre
Germany,2025-10-09 23:42:36,1000381,B8SY3EA,1,Desktops,Home,HP OmniDesk Desktop M02-0770ng PC,1199.0,1199.0,Ottobre
Germany,2025-10-10 07:29:36,1000525,C78RZEA,1,Laptops,Home,HP OmniBook 5 14-he0775ng,1049.0,1049.0,Ottobre
Germany,2025-10-10 09:33:24,1000395,BM9U7EA,1,Laptops,Home,HP OmniBook 7 17-dc0770ng,1399.0,1399.0,Ottobre
Germany,2025-10-10 10:44:07,1000509,AD2P0ET,1,Laptops,Business,"HP ProBook 4 G1i 16""",1174.99,1174.99,Ottobre
Germany,2025-10-10 10:51:29,1000482,B8SY2EA,2,Desktops,Home,HP OmniDesk Desktop M02-0755ng PC,949.0,1898.0,Ottobre
Germany,2025-10-10 20:06:38,1000526,AD2P0ET,1,Laptops,Business,"HP ProBook 4 G1i 16""",1174.99,1174.99,Ottobre
Germany,2025-10-10 23:44:35,1000557,AD3J2ET,1,Laptops,Business,"HP EliteBook 6 G1a 14""",1069.0,1069.0,Ottobre
Germany,2025-10-11 04:29:49,1000431,AV4H6E9,1,Monitors,Home,OMEN 27q G2 - 27 Zoll; QHD; 180 Hz,333.0,333.0,Ottobre
Germany,2025-10-11 13:30:55,1000483,B19H1EA,1,Desktops,Home,HP All-in-One 24-cr0781ng PC,777.0,777.0,Ottobre
Germany,2025-10-11 14:31:59,1000493,882B8EA,1,Desktops,Business,HP Pro Tower 400 G9 Desktop-PC,1499.0,1499.0,Ottobre
Germany,2025-10-11 15:03:48,1000514,40Z29AA,1,Monitors,Business,"HP E27m G4 68,6 cm (27"") QHD Conferencing-Monitor mit Docking-Features, Speaker & IR-Webcam",349.0,349.0,Ottobre
Germany,2025-10-11 22:38:15,1000421,8X530AA,1,Monitors,Business,"HP Serie 7 Pro - 724pf - 23,8 Zoll; FHD",235.0,235.0,Ottobre
Germany,2025-10-12 00:14:41,1000501,BF9V8EA,1,Laptops,Home,HP OmniBook X Flip 14-fm0771ng,1299.0,1299.0,Ottobre
Germany,2025-10-12 00:22:47,1000537,BK2Z1EA,1,Laptops,Home,HP OmniBook 5 Flip 14-fp0765ng,929.0,929.0,Ottobre
Germany,2025-10-12 01:01:56,1000572,A23HJEA,1,Laptops,Business,HP ProBook 460 Laptop PC,1099.0,1099.0,Ottobre
Germany,2025-10-12 04:41:25,1000499,A40LPET,1,Desktops,Business,HP Z2 Mini G1i Workstation,2509.0,2509.0,Ottobre
Germany,2025-10-12 05:35:59,1000403,C9MC0ET,1,Laptops,Business,"ZBook X G1i 16"" Workstation",3259.01,3259.01,Ottobre
Germany,2025-10-12 06:00:44,1000475,A3ZU6ET,1,Laptops,Business,"ZBook 8 G1i 14"" Workstation",1935.0,1935.0,Ottobre
Germany,2025-10-12 12:52:13,1000573,AD2N7ET,1,Laptops,Business,HP ProBook 4 G1i 16,1019.0,1019.0,Ottobre
Germany,2025-10-12 12:52:13,1000573,938A4EA,1,Desktops,Business,HP Pro Mini 260 G9 Desktop-PC,849.01,849.01,Ottobre
Germany,2025-10-12 12:52:13,1000573,BF9U2EA,1,Laptops,Home,HP OmniBook X Flip 14-fk0750ng,999.01,999.01,Ottobre
Germany,2025-10-12 16:47:50,1000558,BF9T4EA,1,Laptops,Home,HP OmniBook X Flip 16-as0750ng,1099.0,1099.0,Ottobre
Germany,2025-10-12 19:22:31,1000543,BT4C9EA,1,Laptops,Home,OmniBook 7 14-fr0770ng,1199.0,1199.0,Ottobre
Germany,2025-10-12 22:47:34,1000391,C78S0EA,1,Laptops,Home,HP OmniBook 5 16-bf0777ng,1049.0,1049.0,Ottobre
Germany,2025-10-12 23:18:18,1000432,A12Q7EA,2,Desktops,Home,"HP 27-cr1750ng - 68,6 cm (27"") All-in-One",777.0,1554.0,Ottobre
Germany,2025-10-12 23:18:18,1000432,AD3L5ET,2,Laptops,Business,"HP EliteBook 6 G1i 16""",1435.74,2871.48,Ottobre
Germany,2025-10-12 23:18:18,1000432,BK2Z1EA,2,Laptops,Home,HP OmniBook 5 Flip 14-fp0765ng,929.0,1858.0,Ottobre
Germany,2025-10-13 00:38:13,1000571,CB4L9EA,1,Laptops,Business,"HP ProBook 4 G1i 16""",989.0,989.0,Ottobre
Germany,2025-10-13 07:12:47,1000467,BF9S5EA,1,Laptops,Home,HP OmniBook X Flip 14-fm0753ng,1299.0,1299.0,Ottobre
Germany,2025-10-13 15:18:55,1000484,BU9Q7EA,1,Laptops,Home,HP Laptop 15-fc0755ng,649.0,649.0,Ottobre
Germany,2025-10-13 21:00:13,1000556,7N1C2EA,1,Laptops,Home,HP Laptop - 17-cp3775ng (2023),829.0,829.0,Ottobre
Germany,2025-10-14 02:27:27,1000428,AD3F2ET,1,Laptops,Business,"HP EliteBook 8 G1a 14""",2299.0,2299.0,Ottobre
Germany,2025-10-14 04:18:06,1000430,AD2N1ET,1,Laptops,Business,HP ProBook 4 G1a 16,1059.0,1059.0,Ottobre
Germany,2025-10-14 08:26:59,1000555,BU9Q7EA,1,Laptops,Home,HP Laptop 15-fc0755ng,649.0,649.0,Ottobre
Germany,2025-10-14 09:08:06,1000460,937G6EA,1,Desktops,Business,HP ProOne 440 G9 All-in-One-PC,1131.63,1131.63,Ottobre
Germany,2025-10-14 10:14:22,1000492,BH3S4EA,1,Laptops,Home,HP OmniBook 5 16-af1770ng,1099.0,1099.0,Ottobre
Germany,2025-10-14 18:35:13,1000393,8T1V3EA,1,Desktops,Business,HP Z2 Mini G9 Workstation,1949.01,1949.01,Ottobre
Germany,2025-10-14 21:35:20,1000575,9M9A9AT,1,Desktops,Business,HP Pro Mini 400 G9 Desktop-PC,829.0,829.0,Ottobre
Germany,2025-10-14 21:44:00,1000434,A40MLET,1,Desktops,Business,HP Z2 Tower G1i Workstation,1699.0,1699.0,Ottobre
Germany,2025-10-14 22:42:09,1000466,938A4EA,1,Desktops,Business,HP Pro Mini 260 G9 Desktop-PC,849.01,849.01,Ottobre
Germany,2025-10-15 05:50:51,1000449,AD2P6ET,1,Laptops,Business,HP ProBook 4 G1i 16,939.01,939.01,Ottobre
Germany,2025-10-15 06:33:17,1000427,86B23EA,1,Laptops,Business,HP ZBook Power 16 G11 A,2149.0,2149.0,Ottobre
Germany,2025-10-15 12:08:40,1000553,8T1L3EA,1,Desktops,Business,HP Z2 Mini G9 Workstation,3255.0,3255.0,Ottobre
Germany,2025-10-15 14:44:48,1000481,86D58EA,1,Desktops,Business,HP Z2 Tower G9 Workstation,1648.99,1648.99,Ottobre
Germany,2025-10-15 19:22:51,1000470,BK2Z2EA,2,Laptops,Home,HP OmniBook 5 Flip 14-fp0770ng,1099.0,2198.0,Ottobre
Germany,2025-10-15 23:29:36,1000409,AD3K9ET,2,Laptops,Business,"HP EliteBook 6 G1i 14""",1266.16,2532.32,Ottobre
Germany,2025-10-16 17:53:06,1000433,A26U2EA,1,Laptops,Business,HP Elite x360 1040 14 Zoll G11 2-in-1,2799.0,2799.0,Ottobre
Germany,2025-10-16 17:53:06,1000433,21Y56AA,1,Monitors,Business,"HP P34hc G4 86,36 cm (34"") Curved USB-C WQHD-Monitor",385.0,385.0,Ottobre
Germany,2025-10-16 17:53:06,1000433,CB4L9EA,1,Laptops,Business,"HP ProBook 4 G1i 16""",989.0,989.0,Ottobre
Germany,2025-10-16 18:11:06,1000388,B1GM6AA,1,Monitors,Business,HP Series 3 Pro - 327pe - 27 Zoll; inkl. Lautsprecher; FHD; 100 Hz,159.0,159.0,Ottobre
Germany,2025-10-16 19:23:24,1000518,98L75ET,1,Laptops,Business,"ZBook Fury G1i 16"" Workstation",3089.0,3089.0,Ottobre
Germany,2025-10-16 20:24:10,1000407,B1FT1EA,1,Laptops,Home,HP OmniBook Ultra Flip 14-fh0730ng,1899.0,1899.0,Ottobre
Germany,2025-10-17 00:48:05,1000462,BF9S4EA,1,Laptops,Home,HP OmniBook X Flip 14-fm0751ng,999.01,999.01,Ottobre
Germany,2025-10-17 04:04:27,1000441,C2QQ7EA,1,Laptops,Home,HP OmniBook 5 16-ag1780ng- Next Gen AI,1199.0,1199.0,Ottobre
Germany,2025-10-17 04:04:29,1000566,CP9F9EA,1,Desktops,Business,HP Pro 400 G9,1029.0,1029.0,Ottobre
Germany,2025-10-17 04:09:46,1000377,A3ZU5ET,1,Laptops,Business,"ZBook 8 G1i 14"" Workstation",2395.01,2395.01,Ottobre
Germany,2025-10-17 06:01:51,1000424,CP9J4EA,1,Desktops,Business,HP Pro 400 G9 SFF,999.01,999.01,Ottobre
Germany,2025-10-18 04:13:47,1000446,9E0G9UT,1,Monitors,Business,"HP Serie 5 Pro - 524pm - 23,8 Zoll; FHD; USB-C; Konferenzmonitor",325.0,325.0,Ottobre
Germany,2025-10-18 06:11:38,1000536,B72W4ET,1,Laptops,Business,HP ZBook X G1i 16 Zoll Mobiler Workstation-PC,2499.0,2499.0,Ottobre
Germany,2025-10-18 07:26:54,1000531,BU9T4EA,1,Laptops,Home,HP Laptop 17-cn3760ng,999.01,999.01,Ottobre
Germany,2025-10-18 16:54:00,1000545,8J9E6UT,1,Monitors,Business,HP Serie 7 Pro - 727pu - 27 Zoll; QHD; Thunderbolt 4,518.99,518.99,Ottobre
Germany,2025-10-18 19:03:57,1000529,B6YZ5ET,3,Desktops,Business,HP ProDesk 4 Mini G1i,1099.0,3297.0,Ottobre
Germany,2025-10-18 20:58:54,1000578,94C50E9,1,Monitors,Home,HP Serie 5 - 527sh - 27 Zoll; höhenverstellbar; FHD,164.99,164.99,Ottobre
Germany,2025-10-19 03:00:49,1000569,C68WPEA,1,Laptops,Home,VICTUS 15-fa2750ng,999.01,999.01,Ottobre
Germany,2025-10-19 04:43:11,1000563,CB4L9EA,1,Laptops,Business,"HP ProBook 4 G1i 16""",989.0,989.0,Ottobre
Germany,2025-10-19 05:46:10,1000577,CB4L9EA,1,Laptops,Business,"HP ProBook 4 G1i 16""",989.0,989.0,Ottobre
Germany,2025-10-19 07:08:17,1000551,C15ZSEA,1,Laptops,Home,OMEN Gaming Laptop 16-am0730ng,1299.0,1299.0,Ottobre
Germany,2025-10-19 12:49:09,1000548,B8SY7EA,1,Desktops,Home,OMEN 16L Gaming Desktop TG03-0750ng PC,1249.0,1249.0,Ottobre
Germany,2025-10-19 12:53:45,1000564,A23HDEA,1,Laptops,Business,HP 255 G10 Laptop,1005.01,1005.01,Ottobre
Germany,2025-10-19 18:31:05,1000404,94F46E9,1,Monitors,Home,HP Serie 5 - 527sw - 27 Zoll; FHD; 100Hz,159.0,159.0,Ottobre
Germany,2025-10-19 18:46:52,1000487,A3ZQ3ET,1,Laptops,Business,HP ZBook Ultra 14 Zoll G1a,2399.0,2399.0,Ottobre
Germany,2025-10-19 20:54:39,1000411,AD3J2ET,2,Laptops,Business,"HP EliteBook 6 G1a 14""",1069.0,2138.0,Ottobre
Germany,2025-10-20 05:18:30,1000398,CB4M5EA,1,Laptops,Business,"HP ProBook 4 G1a 14""",1054.99,1054.99,Ottobre
Germany,2025-10-20 07:18:11,1000574,A3ZU6ET,1,Laptops,Business,"ZBook 8 G1i 14"" Workstation",1935.0,1935.0,Ottobre
Germany,2025-10-20 09:28:09,1000384,BY6V7ET,7,Desktops,Business,HP ProStudio 4 AiO G1i,1079.0,7553.0,Ottobre
Germany,2025-10-20 10:53:27,1000519,C39BYEA,1,Laptops,Home,HP OmniBook 5 14-he0754ng,849.01,849.01,Ottobre
Germany,2025-10-20 10:53:27,1000519,98L73ET,1,Laptops,Business,"ZBook Fury G1i 18"" Workstation",4579.0,4579.0,Ottobre
Germany,2025-10-20 10:53:27,1000519,C15ZREA,1,Laptops,Home,OMEN Gaming Laptop 16-am0720ng,1499.0,1499.0,Ottobre
Germany,2025-10-20 10:53:27,1000519,A40MLET,1,Desktops,Business,HP Z2 Tower G1i Workstation,1699.0,1699.0,Ottobre
Germany,2025-10-20 14:53:43,1000560,C39BYEA,1,Laptops,Home,HP OmniBook 5 14-he0754ng,849.01,849.01,Ottobre
Germany,2025-10-20 15:04:12,1000438,BA5G3EA,1,Desktops,Home,OMEN 35L Gaming Desktop GT16-0778ng PC,3048.99,3048.99,Ottobre
Germany,2025-10-20 20:34:18,1000535,9H7M1ET,2,Desktops,Business,HP ProDesk 4 SFF G1i,1187.03,2374.06,Ottobre
Germany,2025-10-20 21:35:08,1000426,BM8S7EA,1,Laptops,Home,HP OmniBook 7 16-az0750ng,969.01,969.01,Ottobre
Germany,2025-10-20 21:35:08,1000426,BM9T8EA,1,Laptops,Home,HP OmniBook 7 17-dc0790ng - NVIDIA® GeForce RTX™ 4050,1798.99,1798.99,Ottobre
Germany,2025-10-20 21:35:08,1000426,BU9S6EA,1,Laptops,Home,HP Laptop 17-cp2760ng,799.0,799.0,Ottobre
Germany,2025-10-20 21:35:08,1000426,BH3S1EA,1,Laptops,Home,HP OmniBook 7 Aero 13-bg1770ng,1199.0,1199.0,Ottobre
Germany,2025-10-20 23:33:04,1000414,40Z32AA,1,Monitors,Business,"HP E24m G4 - 60,45 cm (23,8""); FHD; Conferencing-Monitor mit Docking-Features, Speaker & IR-Webcam",269.0,269.0,Ottobre
Germany,2025-10-21 06:00:23,1000517,8T0Z0EA,1,Laptops,Business,HP ZBook Firefly 14 G11,2536.56,2536.56,Ottobre
Germany,2025-10-21 08:02:00,1000469,1B065AA,1,Monitors,Business,"HP E14 G4 35,56 cm (14"") Tragbarer FHD-Monitor",289.0,289.0,Ottobre
Germany,2025-10-21 08:37:22,1000533,8Y2R2AA,2,Monitors,Business,"HP Serie 7 Pro - 740pm - 39,7 Zoll; 5K2K; Konferenzmonitor",1525.0,3050.0,Ottobre
Germany,2025-10-21 12:45:25,1000473,C65DJEA,1,Laptops,Home,OMEN 17-db1772ng,1699.0,1699.0,Ottobre
Germany,2025-10-21 23:40:07,1000402,C65D7EA,1,Laptops,Home,VICTUS 15-fb3770ng,1399.0,1399.0,Ottobre
Germany,2025-10-21 23:40:07,1000402,BE7E0EA,1,Laptops,Home,OMEN MAX Gaming Laptop 16-ah0760ng,2999.0,2999.0,Ottobre
Germany,2025-10-22 01:28:23,1000549,9H7M6ET,1,Desktops,Business,HP ProDesk 4 G1i,1099.0,1099.0,Ottobre
Germany,2025-10-22 10:11:31,1000472,BF9T5EA,1,Laptops,Home,HP OmniBook X Flip 16-as0772ng,1499.0,1499.0,Ottobre
Germany,2025-10-22 10:33:46,1000386,BF9T5EA,1,Laptops,Home,HP OmniBook X Flip 16-as0772ng,1499.0,1499.0,Ottobre
Germany,2025-10-22 11:28:59,1000498,AD3E5ET,1,Laptops,Business,"HP EliteBook 8 G1a 13""",1849.0,1849.0,Ottobre
Germany,2025-10-22 12:00:04,1000440,B8SY5EA,1,Desktops,Home,HP OmniDesk Desktop AI M03-0790ng PC,1299.0,1299.0,Ottobre
Germany,2025-10-22 14:50:59,1000486,8T1U8EA,1,Desktops,Business,HP Z2 Tower G9 Workstation,3594.56,3594.56,Ottobre
Germany,2025-10-23 00:54:14,1000401,AQ5P4EA,1,Desktops,Home,"HP OmniStudio X 32-c0770ng - 80.01 cm (31.5"") All-in-One",1798.99,1798.99,Ottobre
Germany,2025-10-24 08:00:00,1000444,94F44E9,1,Monitors,Home,HP Serie 5 - 527sf - 27 Zoll; FHD,169.0,169.0,Ottobre
Germany,2025-10-24 08:12:20,1000380,C2QQ7EA,1,Laptops,Home,HP OmniBook 5 16-ag1780ng- Next Gen AI,1199.0,1199.0,Ottobre
Germany,2025-10-24 12:03:05,1000397,AD2N3ET,3,Laptops,Business,HP ProBook 4 G1i 14,1009.0,3027.0,Ottobre
Germany,2025-10-24 15:28:43,1000458,AD2N9ET,1,Laptops,Business,HP ProBook 4 G1i 16,1619.0,1619.0,Ottobre
Germany,2025-10-25 00:59:59,1000534,A3ZT2ET,1,Laptops,Business,"ZBook 8 G1a 14"" Workstation",2245.49,2245.49,Ottobre
Germany,2025-10-25 03:22:28,1000442,8Y2F7AA,1,Monitors,Business,HP Serie 7 Pro - 724pu - 24 Zoll; WUXGA; USB-C,369.0,369.0,Ottobre
Germany,2025-10-25 03:46:45,1000436,A23HJEA,1,Laptops,Business,HP ProBook 460 Laptop PC,1099.0,1099.0,Ottobre
Germany,2025-10-25 03:53:42,1000496,B72Y4ET,1,Laptops,Business,"ZBook 8 G1i 16"" Workstation",2599.0,2599.0,Ottobre
Germany,2025-10-25 13:38:07,1000561,A40SZET,1,Desktops,Business,HP Z1 Tower G1i Desktop PC,1949.01,1949.01,Ottobre
Germany,2025-10-25 13:41:59,1000457,A3ZU6ET,1,Laptops,Business,"ZBook 8 G1i 14"" Workstation",1935.0,1935.0,Ottobre
Germany,2025-10-25 15:59:21,1000505,C2QQ7EA,1,Laptops,Home,HP OmniBook 5 16-ag1780ng- Next Gen AI,1199.0,1199.0,Ottobre
Germany,2025-10-25 18:23:05,1000406,BF9V8EA,2,Laptops,Home,HP OmniBook X Flip 14-fm0771ng,1299.0,2598.0,Ottobre
Germany,2025-10-26 00:06:36,1000415,AD2M7ET,1,Laptops,Business,HP ProBook 4 G1a 14,909.01,909.01,Ottobre
Germany,2025-10-26 00:06:36,1000415,A3ZQ0ET,1,Laptops,Business,HP ZBook Ultra 14 Zoll G1a,2699.03,2699.03,Ottobre
Germany,2025-10-26 10:11:56,1000567,A40LTET,3,Desktops,Business,HP Z2 Mini G1i Workstation,1999.0,5997.0,Ottobre
Germany,2025-10-26 18:33:54,1000507,A40MQET,1,Desktops,Business,HP Z2 Tower G1i Workstation,3849.0,3849.0,Ottobre
Germany,2025-10-26 22:10:24,1000550,A26QMEA,1,Laptops,Business,HP EliteBook 1040 14 Zoll G11,1688.97,1688.97,Ottobre
Germany,2025-10-26 22:41:02,1000418,BF9S0EA,1,Laptops,Home,HP OmniBook X Flip 14-fk0772ng,1299.0,1299.0,Ottobre
Germany,2025-10-27 11:43:24,1000538,A40MJET,1,Desktops,Business,HP Z2 Tower G1i Workstation,2579.0,2579.0,Ottobre
Germany,2025-10-27 12:01:52,1000396,B7WE0EA,1,Laptops,Home,HP OmniBook Ultra Flip 14-fh0797ng,1999.0,1999.0,Ottobre
Germany,2025-10-27 12:05:37,1000420,CP9J4EA,1,Desktops,Business,HP Pro 400 G9 SFF,999.01,999.01,Ottobre
Germany,2025-10-27 13:58:13,1000502,BA5G6EA,1,Laptops,Home,OMEN 45L Gaming Desktop GT22-3795ng,3999.0,3999.0,Ottobre
Germany,2025-10-27 13:58:13,1000502,BA5G6EA,1,Desktops,Home,OMEN 45L Gaming Desktop GT22-3795ng,3999.0,3999.0,Ottobre
Germany,2025-10-27 13:58:13,1000502,B72Y2ET,1,Laptops,Business,"ZBook 8 G1as 14"" Workstation",1979.01,1979.01,Ottobre
Germany,2025-10-27 14:47:32,1000465,A40MHET,1,Desktops,Business,HP Z2 Tower G1i Workstation,3299.0,3299.0,Ottobre
Germany,2025-10-27 21:53:38,1000570,BU9S1EA,1,Laptops,Home,HP Laptop 17-cn3770ng,949.0,949.0,Ottobre
Germany,2025-10-27 22:02:50,1000494,CB4L9EA,1,Laptops,Business,"HP ProBook 4 G1i 16""",989.0,989.0,Ottobre
Germany,2025-10-28 07:04:31,1000387,6N4E2AA,1,Monitors,Business,"HP E27 G5 68,6 cm (27"") FHD-Monitor",165.01,165.01,Ottobre
Germany,2025-10-28 07:06:04,1000417,B6YK2ET,2,Desktops,Business,HP ProDesk 2 Tower G1a,698.99,1397.98,Ottobre
Germany,2025-10-28 10:02:28,1000423,BU9T9EA,1,Laptops,Home,HP Laptop 17-cn3720ng,749.0,749.0,Ottobre
Germany,2025-10-28 13:17:08,1000520,BM9U7EA,2,Laptops,Home,HP OmniBook 7 17-dc0770ng,1399.0,2798.0,Ottobre
Germany,2025-10-28 15:02:34,1000413,8T1U8EA,1,Desktops,Business,HP Z2 Tower G9 Workstation,3594.56,3594.56,Ottobre
Germany,2025-10-28 15:26:46,1000454,BE7E0EA,1,Laptops,Home,OMEN MAX Gaming Laptop 16-ah0760ng,2999.0,2999.0,Ottobre
Germany,2025-10-28 21:39:09,1000399,780D9E9,1,Monitors,Home,"OMEN 24 - 60,5 cm (23,8"") FHD 165 Hz Gaming-Monitor",179.0,179.0,Ottobre
Germany,2025-10-28 22:18:28,1000474,B69BMET,1,Laptops,Business,HP EliteBook X Flip G1i 14,1849.0,1849.0,Ottobre
Germany,2025-10-29 00:14:33,1000521,B2CT2EA,1,Laptops,Home,HP OmniBook Ultra Flip14-fh0770ng,2099.01,2099.01,Ottobre
Germany,2025-10-29 03:26:00,1000382,BU9S0EA,1,Laptops,Home,HP Laptop 17-cn3730ng,849.01,849.01,Ottobre
Germany,2025-10-29 05:34:02,1000527,BU9T9EA,2,Laptops,Home,HP Laptop 17-cn3720ng,749.0,1498.0,Ottobre
Germany,2025-10-29 10:00:52,1000554,BT4C8EA,2,Laptops,Home,OmniBook 7 14-fr0750ng,999.01,1998.02,Ottobre
Germany,2025-10-29 11:01:21,1000523,BK2Z2EA,1,Laptops,Home,HP OmniBook 5 Flip 14-fp0770ng,1099.0,1099.0,Ottobre
Germany,2025-10-29 17:56:23,1000468,94F50E9,1,Monitors,Home,"HP Serie 5 31,5-Zoll-Monitor FHD",199.0,199.0,Ottobre
Germany,2025-10-29 19:46:47,1000510,8T1L3EA,1,Desktops,Business,HP Z2 Mini G9 Workstation,3255.0,3255.0,Ottobre
Germany,2025-10-29 22:39:25,1000552,C65DDEA,1,Laptops,Home,OMEN 16-ap0793ng,1699.0,1699.0,Ottobre
Germany,2025-10-29 23:52:37,1000375,8T0Z0EA,1,Laptops,Business,HP ZBook Firefly 14 G11,2536.56,2536.56,Ottobre
Germany,2025-10-30 00:29:07,1000455,B0CG8UT,1,Monitors,Business,HP Series 3 Pro - 327ph - 27 Zoll; inkl. Lautsprecher; FHD; 100 Hz,149.0,149.0,Ottobre
Germany,2025-10-30 08:03:18,1000448,A23HKEA,1,Laptops,Business,HP ProBook 460 G11 Latop-PC,1041.19,1041.19,Ottobre
Germany,2025-10-30 08:17:40,1000530,A3ZU8ET,1,Laptops,Business,"ZBook 8 G1i 14"" Workstation",2154.99,2154.99,Ottobre
Germany,2025-10-30 08:56:21,1000392,937G7EA,1,Desktops,Business,HP ProOne 440 G9 All-in-One-PC,1169.0,1169.0,Ottobre
Germany,2025-10-30 14:28:49,1000376,BU9S7EA,1,Laptops,Home,HP Laptop 17-cp3770ng,749.0,749.0,Ottobre
Germany,2025-10-30 15:00:57,1000559,B8SY5EA,2,Desktops,Home,HP OmniDesk Desktop AI M03-0790ng PC,1299.0,2598.0,Ottobre
Germany,2025-10-30 15:00:57,1000559,BM8S7EA,2,Laptops,Home,HP OmniBook 7 16-az0750ng,969.01,1938.02,Ottobre
Germany,2025-10-30 15:00:57,1000559,B69BMET,2,Laptops,Business,HP EliteBook X Flip G1i 14,1849.0,3698.0,Ottobre
Germany,2025-10-30 15:00:57,1000559,99M79ET,2,Desktops,Business,HP EliteDesk 8 G1i,1039.0,2078.0,Ottobre
Germany,2025-10-30 18:25:46,1000405,B1FT2EA,1,Laptops,Home,HP OmniBook Ultra Flip 14-fh0740ng,1899.0,1899.0,Ottobre
Germany,2025-10-30 19:54:29,1000511,BF9U3EA,1,Laptops,Home,HP OmniBook X Flip 14-fm0752ng,999.01,999.01,Ottobre
